A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.Symbol	Genes.ID	Genes.Probe	Genes.ENTREZID	Genes.GENENAME	Genes.ALIAS
16.84	0.096	1.24	0.22219	0.454257	1.53	0.22219	0	HMGN2	171265	hCT2350452.1,hCT2258489.1,hCT11630.2,hCT2334860.1,hCT2334857.1,hCT13492.2,hCT2334858.1,hCT17874.3,hCT2276735,hCT2308425,hCT2334859.1,hCT2350631	3151	high mobility group nucleosomal binding domain 2	HMG17, HMGN2
14.72	-0.003	-0.03	0.9784	0.99113	0	0.9784	0	NA	232878	hCT2350453	NA	NA	NA
8.61	0.133	0.58	0.56338	0.758666	0.34	0.56338	0	AKAP13	214930	hCT2350454,hCT2269787.2	11214	A-kinase anchoring protein 13	AKAP-13, AKAP-Lbc, ARHGEF13, BRX, HA-3, Ht31, LBC, PRKA13, PROTO-LB, PROTO-LBC, c-lbc, p47, AKAP13
12.18	0.014	0.13	0.89959	0.953813	0.02	0.89959	0	AKAP13	162386	hCT2350455,hCT2350454,hCT2350456,hCT2269787.2	11214	A-kinase anchoring protein 13	AKAP-13, AKAP-Lbc, ARHGEF13, BRX, HA-3, Ht31, LBC, PRKA13, PROTO-LB, PROTO-LBC, c-lbc, p47, AKAP13
10.41	-0.104	-0.43	0.67227	0.832631	0.18	0.67227	0	NA	179634	hCT2350456	NA	NA	NA
8.32	0.668	2.55	0.01428	0.082728	6.5	0.01428	0	NA	157994	hCT2350460,hCT2350458,hCT2347299.1,hCT2350457,hCT2350459	NA	NA	NA
8.81	-0.198	-1.27	0.20923	0.437397	1.62	0.20923	0	E2F2	209629	hCT2350481,hCT28817.3,hCT2350480,hCT2256381	1870	E2F transcription factor 2	E2F-2, E2F2
8.63	-0.36	-1.41	0.16483	0.381228	1.99	0.16483	0	KRTAP12-4	709647	hCT2350495	386684	keratin associated protein 12-4	KRTAP12.4, KRTAP12-4
11.06	-0.038	-0.34	0.73578	0.868771	0.12	0.73578	0	KRTAP10-4,KRTAP10-6,KRTAP10-7,KRTAP10-12	502035	hCT2350496,hCT2350510,hCT2345636.1,hCT2350509	NA	NA	NA
13.08	0.036	0.32	0.74776	0.875945	0.1	0.74776	0	KRTAP10-6,KRTAP10-10	546752	hCT2350496,hCT2350513	NA	NA	NA
8.83	0.175	0.67	0.50849	0.717552	0.44	0.50849	0	KRTAP10-5	511899	hCT2350497	386680	keratin associated protein 10-5	KAP10.5, KAP18-5, KAP18.5, KRTAP10.5, KRTAP18-5, KRTAP18.1, KRTAP18.5, KRTAP10-5
8.01	-0.185	-0.79	0.43487	0.659363	0.62	0.43487	0	NA	219000	hCT2350499	NA	NA	NA
9.38	-0.644	-2.45	0.01801	0.096082	6.03	0.01801	0	KRTAP10-8	707754	hCT2350508	386681	keratin associated protein 10-8	KAP10.8, KRTAP18-8, KRTAP18.8, KRTAP10-8
10.5	0.19	0.83	0.41211	0.639959	0.69	0.41211	0	KRTAP10-4	407234	hCT2350510	386672	keratin associated protein 10-4	KAP10.4, KAP18-4, KRTAP10.4, KRTAP18-4, KRTAP18.4, KRTAP10-4
12.75	0.008	0.08	0.93459	0.971195	0.01	0.93459	0	KRTAP12-3	609783	hCT2350514	386683	keratin associated protein 12-3	KRTAP12.3, KRTAP12-3
7.91	0.324	2.25	0.02907	0.131628	5.08	0.02907	0	DEFB119	225360	hCT2350516	245932	defensin beta 119	DEFB-19, DEFB-20, DEFB120, DEFB20, ESC42-RELA, ESC42-RELB, DEFB119
11.18	-0.318	-1.85	0.07156	0.230975	3.41	0.07156	0	GTF2I	132329	hCT2350524,hCT2350525,hCT2350523,hCT1774006.3,hCT1964605.1	2969	general transcription factor IIi	BAP135, BTKAP1, DIWS, GTFII-I, IB291, SPIN, TFII-I, WBS, WBSCR6, GTF2I
7.92	-0.548	-2.37	0.02198	0.109702	5.63	0.02198	0	LCE3A	658299	hCT2350528	353142	late cornified envelope 3A	LEP13, LCE3A
7.68	-0.366	-1.36	0.1808	0.402814	1.85	0.1808	0	LCE1B	232514	hCT2350533	353132	late cornified envelope 1B	LEP2, SPRL2A, LCE1B
8.66	-0.455	-1.94	0.05867	0.204088	3.76	0.05867	0	MGC2731	168454	hCT2350545,hCT2350546,hCT16129.3,hCT2307709.1	NA	NA	NA
9.05	0.399	1.46	0.15241	0.363946	2.12	0.15241	0	TLX2	170890	hCT2350547,hCT32332.2,hCT1954296.2	3196	T-cell leukemia homeobox 2	HOX11L1, NCX, TLX2
12.19	-0.301	-2.34	0.02357	0.114596	5.49	0.02357	0	LCE2A	447116	hCT2350556	353139	late cornified envelope 2A	LEP9, LCE2A
12.9	-0.38	-2.02	0.04987	0.184615	4.06	0.04987	0	LCE4A	407885	hCT2350557	199834	late cornified envelope 4A	LEP8, SPRL4A, LCE4A
12.11	0.283	1.75	0.0864	0.25968	3.07	0.0864	0	NA	156914	hCT2350560,hCT2345071,hCT2350561	NA	NA	NA
7.33	-0.038	-0.14	0.88698	0.94756	0.02	0.88698	0	NA	163978	hCT2350560,hCT2345071,hCT2350561,hCT1828339.2	NA	NA	NA
11.62	-0.258	-1.77	0.08308	0.254099	3.14	0.08308	0	LCE3C	331511	hCT2350568	353144	late cornified envelope 3C	LEP15, SPRL3A, LCE3C
12.05	-0.202	-2.02	0.04936	0.183484	4.08	0.04936	0	LCE3B	441605	hCT2350569	353143	late cornified envelope 3B	LEP14, LCE3B
10.52	-0.455	-1.96	0.05565	0.197852	3.86	0.05565	0	LCE5A	426464	hCT2350570	254910	late cornified envelope 5A	LEP18, SPRL5A, LCE5A
8.79	0.107	0.25	0.80281	0.906136	0.06	0.80281	0	LRRC15	231921	hCT2350591	131578	leucine rich repeat containing 15	LIB, LRRC15
13.49	0.747	3.67	0.00063	0.010324	13.49	0.00063	1	NA	185546	hCT2350613,hCT1640361.4	NA	NA	NA
15.01	0.438	3.53	0.00098	0.01407	12.43	0.00098	1	NA	711583	hCT2350616.1	NA	NA	NA
17.43	-0.057	-0.76	0.45165	0.673044	0.58	0.45165	0	NA	191104	hCT2350631	NA	NA	NA
12.95	-0.089	-0.33	0.74384	0.873547	0.11	0.74384	0	NA	121833	hCT2350632	NA	NA	NA
9.71	0.419	1.15	0.25507	0.490526	1.33	0.25507	0	RRM2B	188985	hCT2350657,hCT5905.5	50484	ribonucleotide reductase regulatory TP53 inducible subunit M2B	MTDPS8A, MTDPS8B, P53R2, RRM2B
7.38	0.099	0.38	0.70561	0.852004	0.14	0.70561	0	TLR10	107057	hCT2350659,hCT2350658,hCT2326617.1,hCT1646808.4	81793	toll like receptor 10	CD290, TLR10
8.27	-0.039	-0.18	0.86044	0.934619	0.03	0.86044	0	NA	132996	hCT2350662	NA	NA	NA
8.68	0.162	0.69	0.49133	0.70443	0.48	0.49133	0	DKFZp762A217	170332	hCT2350663,hCT1768129.4	NA	NA	NA
14.37	-0.452	-2.27	0.02835	0.12954	5.13	0.02835	0	TREM4	221500	hCT2350665,hCT2269812.1	NA	NA	NA
7.73	0.288	1.65	0.10584	0.293659	2.72	0.10584	0	NA	102823	hCT2350670	NA	NA	NA
8.17	0.266	1.29	0.20483	0.432763	1.66	0.20483	0	ARHGEF7	224478	hCT2350672,hCT2350673	8874	Rho guanine nucleotide exchange factor 7	BETA-PIX, COOL-1, COOL1, Nbla10314, P50, P50BP, P85, P85COOL1, P85SPR, PAK3, PIXB, ARHGEF7
11.65	-0.614	-4.27	1e-04	0.002861	18.27	1e-04	-1	CNIH2	702855	hCT2350674	254263	cornichon family AMPA receptor auxiliary protein 2	CNIH-2, Cnil, CNIH2
16.17	0.101	0.81	0.42316	0.650102	0.65	0.42316	0	ZNF395	182096	hCT2350678,hCT2350679,hCT2350680,hCT2275727.1,hCT2275729.1,hCT2275728.1	55893	zinc finger protein 395	HDBP-2, HDBP2, HDRF-2, PBF, PRF-1, PRF1, Si-1-8-14, ZNF395
8.76	-0.357	-1.61	0.11425	0.306883	2.59	0.11425	0	NA	130459	hCT2350684	NA	NA	NA
11.67	-0.382	-1.77	0.08308	0.254099	3.14	0.08308	0	LIR9	176231	hCT2350690,hCT2350691,hCT2350689,hCT2298241.2	NA	NA	NA
8.9	-0.293	-1.25	0.21729	0.447952	1.57	0.21729	0	LILRA3	102060	hCT2350692	11026	leukocyte immunoglobulin like receptor A3	CD85E, HM31, HM43, ILT-6, ILT6, LIR-4, LIR4, LILRA3
11.37	-0.418	-3.57	0.00087	0.012934	12.73	0.00087	-1	IL11RA	219588	hCT2350693	3590	interleukin 11 receptor subunit alpha	CRSDA, IL11RA
12.18	0.376	4.23	0.00011	0.003133	17.9	0.00011	1	DKFZP564D172	142098	hCT2350694,hCT2308998.2,hCT2309000.1,hCT2308996.2	NA	NA	NA
8.06	-0.091	-0.33	0.73989	0.871071	0.11	0.73989	0	NA	156735	hCT2350695	NA	NA	NA
8.94	-0.427	-1.13	0.26306	0.49957	1.28	0.26306	0	NR4A1	225550	hCT2350706	3164	nuclear receptor subfamily 4 group A member 1	GFRP1, HMR, N10, NAK-1, NGFIB, NP10, NUR77, TR3, NR4A1
9.87	0.117	0.58	0.56182	0.757415	0.34	0.56182	0	NA	111912	hCT2350719,hCT1770510.2,hCT2350720,hCT2350721	NA	NA	NA
7.88	-0.788	-2.82	0.0071	0.052488	7.95	0.0071	0	NA	712930	hCT2350794,hCT2343036	NA	NA	NA
10.01	0.026	0.09	0.9283	0.968296	0.01	0.9283	0	WWOX	224298	hCT2350798,hCT2350797,hCT2348373.1	51741	WW domain containing oxidoreductase	D16S432E, EIEE28, FOR, FRA16D, HHCMA56, PRO0128, SCAR12, SDR41C1, WOX1, WWOX
8.6	-0.091	-0.52	0.60461	0.787163	0.27	0.60461	0	WWOX	221988	hCT2350799	51741	WW domain containing oxidoreductase	D16S432E, EIEE28, FOR, FRA16D, HHCMA56, PRO0128, SCAR12, SDR41C1, WOX1, WWOX
12.72	-0.21	-1.98	0.05404	0.194236	3.91	0.05404	0	MCCC2	201478	hCT2350800,hCT1951682.1,hCT29084.3	64087	methylcrotonoyl-CoA carboxylase 2	MCCB, MCCC2
12.81	0.185	0.86	0.39579	0.625559	0.74	0.39579	0	NA	150278	hCT2350853	NA	NA	NA
10.8	-0.047	-0.31	0.76056	0.883318	0.09	0.76056	0	GPR37	211118	hCT23509.3	2861	G protein-coupled receptor 37	EDNRBL, PAELR, hET(B)R-LP, GPR37
13.61	0.413	2.04	0.04757	0.179214	4.15	0.04757	0	PP784	217593	hCT2350911	NA	NA	NA
9.28	0.138	0.6	0.55166	0.750383	0.36	0.55166	0	MGC45780	112193	hCT2350912,hCT1648131.3	NA	NA	NA
9.11	0.191	0.9	0.37241	0.60605	0.81	0.37241	0	NA	119078	hCT2350913,hCT8341.3	NA	NA	NA
13.95	0.439	4.15	0.00014	0.003711	17.23	0.00014	1	BLOC1S2	112462	hCT2350920,hCT2350919,hCT10487.5	282991	biogenesis of lysosomal organelles complex 1 subunit 2	BLOS2, BORCS2, CEAP, CEAP11, BLOC1S2
7.67	0.385	2.17	0.03524	0.147972	4.71	0.03524	0	CXorf22	222562	hCT2350921,hCT2255923.2	NA	NA	NA
13.54	-0.095	-0.75	0.45431	0.675324	0.57	0.45431	0	MGC30208	118696	hCT2350925,hCT2350924	NA	NA	NA
10.69	0.365	2.35	0.0231	0.113179	5.53	0.0231	0	FLJ20054	189303	hCT2350929,hCT2344436.1,hCT2344435.2,hCT2357378	NA	NA	NA
12.9	-0.146	-0.84	0.40348	0.632188	0.71	0.40348	0	C21orf124	135966	hCT2350940,hCT2350938	NA	NA	NA
13.54	0.206	1.54	0.12946	0.329742	2.39	0.12946	0	C10orf46	191074	hCT2350941,hCT32414.5	NA	NA	NA
9.32	-0.208	-1.16	0.25045	0.485606	1.36	0.25045	0	NA	147992	hCT2350991	NA	NA	NA
8.48	0.014	0.06	0.95434	0.980322	0	0.95434	0	NA	224538	hCT2350992,hCT2266015.1	NA	NA	NA
12.08	-0.681	-3.55	0.00091	0.013424	12.6	0.00091	-1	NA	104952	hCT2351032	NA	NA	NA
8.72	-0.131	-0.47	0.64037	0.811652	0.22	0.64037	0	C21orf128	219524	hCT2351043	NA	NA	NA
9.7	0.038	0.17	0.86665	0.937209	0.03	0.86665	0	NA	109734	hCT2351047	NA	NA	NA
8.06	0.025	0.14	0.88834	0.948261	0.02	0.88834	0	FLJ32955	145390	hCT2351047,hCT2344115	NA	NA	NA
10.12	0.033	0.16	0.87111	0.939459	0.03	0.87111	0	NA	199782	hCT2351049	NA	NA	NA
10.01	0.116	0.65	0.52037	0.727369	0.42	0.52037	0	HECTD2	224876	hCT2351051	143279	HECT domain E3 ubiquitin protein ligase 2	HECTD2
7.7	-0.555	-2.84	0.00668	0.050429	8.09	0.00668	0	NA	174767	hCT2351052	NA	NA	NA
10.15	0.334	2.2	0.03272	0.141536	4.85	0.03272	0	NA	225954	hCT2351056,hCT1963505.2	NA	NA	NA
9.27	-0.026	-0.09	0.92941	0.968817	0.01	0.92941	0	LOC163782	696597	hCT2351057	NA	NA	NA
10.57	-0.416	-3.25	0.00215	0.023802	10.59	0.00215	-1	LOC163782	115725	hCT2351057,hCT2351058,hCT15295.5	NA	NA	NA
9.5	0.328	2.05	0.04621	0.175937	4.2	0.04621	0	NA	227470	hCT2351059,hCT18714.4	NA	NA	NA
9.03	0.03	0.11	0.90977	0.958779	0.01	0.90977	0	FLJ90036	222380	hCT2351061	NA	NA	NA
8.07	-0.049	-0.21	0.83774	0.923148	0.04	0.83774	0	FSIP1	178300	hCT2351064	161835	fibrous sheath interacting protein 1	HSD10, FSIP1
13.46	0.146	1	0.32074	0.557904	1.01	0.32074	0	PAWR	124737	hCT2351066,hCT2306860,hCT1813029.2	5074	pro-apoptotic WT1 regulator	PAR4, Par-4, PAWR
13.08	0.869	3.75	5e-04	0.008812	14.06	5e-04	1	MUM1L1	224600	hCT2351094,hCT1660085.4	139221	MUM1 like 1	MUM1L1
8.22	0.742	2.86	0.00631	0.048712	8.21	0.00631	1	NA	161401	hCT2351095	NA	NA	NA
10.04	0.487	2.12	0.03937	0.159239	4.5	0.03937	0	NA	591029	hCT2351111	NA	NA	NA
7.5	-0.141	-0.67	0.50478	0.714808	0.45	0.50478	0	NA	236271	hCT2351112,hCT1647798.4	NA	NA	NA
12.86	0.319	3.22	0.00237	0.025293	10.37	0.00237	1	NA	236115	hCT2351131	NA	NA	NA
8.14	0.068	0.38	0.70401	0.851476	0.15	0.70401	0	NA	218455	hCT2351132	NA	NA	NA
10.22	0.906	3.28	0.002	0.022727	10.76	0.002	1	NA	220728	hCT2351134	NA	NA	NA
9.08	-0.057	-0.25	0.80197	0.905662	0.06	0.80197	0	NA	172811	hCT2351138,hCT2299853.1,hCT1965031.2	NA	NA	NA
10.35	0.227	1.34	0.18768	0.411362	1.79	0.18768	0	NA	218252	hCT2351143	NA	NA	NA
8	0.143	0.57	0.57163	0.764566	0.32	0.57163	0	NA	219799	hCT2351149	NA	NA	NA
7.36	-0.032	-0.17	0.86676	0.937252	0.03	0.86676	0	NA	200732	hCT2351149,hCT2347173.2	NA	NA	NA
11.31	-0.117	-1.16	0.25222	0.487175	1.35	0.25222	0	NA	219192	hCT2351158	NA	NA	NA
8.5	0.407	1.65	0.10666	0.294721	2.71	0.10666	0	NA	112317	hCT2351159,hCT2269855.1	NA	NA	NA
8.49	0.055	0.27	0.78851	0.897699	0.07	0.78851	0	NA	220333	hCT2351160	NA	NA	NA
11.71	-0.021	-0.15	0.87883	0.943616	0.02	0.87883	0	NA	219115	hCT2351163	NA	NA	NA
7.76	-0.715	-3.61	0.00077	0.011892	13	0.00077	-1	NA	141822	hCT2351164,hCT2284866.1,hCT1659833.3	NA	NA	NA
13.7	0.232	1.33	0.18989	0.414224	1.77	0.18989	0	CLIC5	108266	hCT2351164,hCT2284870.1	53405	chloride intracellular channel 5	DFNB102, DFNB103, MST130, MSTP130, CLIC5
8.5	-0.726	-2.73	0.00899	0.061081	7.46	0.00899	0	NA	220713	hCT2351168	NA	NA	NA
13.54	-0.48	-3.63	0.00072	0.011264	13.19	0.00072	-1	NA	221660	hCT2351169	NA	NA	NA
9.25	0.653	2.13	0.03878	0.157864	4.53	0.03878	0	NA	221217	hCT2351174	NA	NA	NA
8.29	-0.04	-0.16	0.87346	0.940656	0.03	0.87346	0	NA	221147	hCT2351175	NA	NA	NA
7.4	-0.16	-0.71	0.48128	0.69662	0.5	0.48128	0	NA	218691	hCT2351176	NA	NA	NA
10	0.731	3.42	0.00133	0.017111	11.72	0.00133	1	NA	219140	hCT2351178	NA	NA	NA
14.35	0.164	2.26	0.02867	0.130423	5.11	0.02867	0	DDX47	157002	hCT2351184,hCT2357937,hCT1969303.1,hCT2298917,hCT18840.3,hCT2357936	51202	DEAD-box helicase 47	E4-DBP, HQ0256, MSTP162, RRP3, DDX47
7.33	-0.002	-0.01	0.99398	0.99722	0	0.99398	0	BCL2L14	217917	hCT2351187,hCT2298158.1,hCT18839.4,hCT2351188,hCT1950866.2	79370	BCL2 like 14	BCLG, BCL2L14
15.25	-0.567	-2.3	0.02635	0.123491	5.27	0.02635	0	INSIG1	215650	hCT2351191,hCT1962636.2,hCT1642107.5,hCT2351193,hCT1962635.2	3638	insulin induced gene 1	CL6, INSIG1
11.56	0.086	0.78	0.43758	0.661696	0.61	0.43758	0	NA	223656	hCT2351195	NA	NA	NA
8.93	-0.213	-0.88	0.38311	0.615206	0.78	0.38311	0	CYP2R1	201678	hCT2351199,hCT2354572,hCT2344761.1	120227	cytochrome P450 family 2 subfamily R member 1	CYP2R1
10.38	-0.877	-2.76	0.00827	0.057876	7.63	0.00827	0	NA	187222	hCT23512.4,hCT2348163	NA	NA	NA
8.2	-0.231	-0.93	0.35508	0.590511	0.87	0.35508	0	NA	223056	hCT2351205	NA	NA	NA
13.65	0.101	0.55	0.58184	0.771518	0.31	0.58184	0	NA	222820	hCT2351206	NA	NA	NA
9.65	0.091	0.38	0.7091	0.853981	0.14	0.7091	0	NA	235648	hCT2351208	NA	NA	NA
8.67	0.815	3.03	0.00407	0.036448	9.16	0.00407	1	NA	235313	hCT2351211	NA	NA	NA
9.71	-0.113	-0.46	0.64506	0.814674	0.22	0.64506	0	NA	230831	hCT2351213	NA	NA	NA
10.72	0.579	1.84	0.07225	0.232189	3.39	0.07225	0	NA	235980	hCT2351214	NA	NA	NA
10.52	0.071	0.21	0.83165	0.92046	0.05	0.83165	0	MGC26963	211048	hCT2351215,hCT2327603.1,hCT2327607.1	NA	NA	NA
9.32	0.786	3.25	0.00218	0.023978	10.56	0.00218	1	CYP4X1	123084	hCT2351217,hCT2351216,hCT11364.3	260293	cytochrome P450 family 4 subfamily X member 1	CYPIVX1, CYP4X1
12.14	-0.157	-1.14	0.26034	0.496472	1.3	0.26034	0	NA	223350	hCT2351218	NA	NA	NA
7.73	0.498	2.23	0.03045	0.135644	4.99	0.03045	0	NA	223850	hCT2351221	NA	NA	NA
9.25	-0.074	-0.38	0.70337	0.85136	0.15	0.70337	0	ANKRD35	180013	hCT2351221,hCT2344190.1	148741	ankyrin repeat domain 35	ANKRD35
7.61	-0.066	-0.37	0.71314	0.856174	0.14	0.71314	0	NA	225574	hCT2351223	NA	NA	NA
7.95	0.492	2.69	0.01004	0.065548	7.22	0.01004	0	NA	222614	hCT2351224	NA	NA	NA
8.13	-0.102	-0.38	0.70397	0.851476	0.15	0.70397	0	OFCC1	220663	hCT2351225	266553	orofacial cleft 1 candidate 1	MRDS1, Opo, OFCC1
7.49	-0.513	-2.18	0.03475	0.146913	4.74	0.03475	0	NA	227234	hCT2351227	NA	NA	NA
8.93	1.556	5.19	0	0.00036	26.98	0	1	NA	222593	hCT2351233	NA	NA	NA
10.24	0.227	1.3	0.19892	0.4262	1.7	0.19892	0	CYP2C19	180851	hCT2351234,hCT1686510.3	1557	cytochrome P450 family 2 subfamily C member 19	CPCJ, CYP2C, CYPIIC17, CYPIIC19, P450C2C, P450IIC19, CYP2C19
15.15	-0.044	-0.46	0.64914	0.817912	0.21	0.64914	0	EXOC7	184855	hCT2351235,hCT2266267.1,hCT2266269.1,hCT2351237,hCT32154.3	23265	exocyst complex component 7	2-5-3p, EX070, EXO70, EXOC1, Exo70p, YJL085W, EXOC7
8.69	0.662	2.8	0.00744	0.054032	7.85	0.00744	0	NA	226681	hCT2351239	NA	NA	NA
8.53	0.38	1.4	0.16973	0.387757	1.95	0.16973	0	FLJ33387	203472	hCT2351273,hCT2344010.1	NA	NA	NA
8.78	0.164	0.59	0.55528	0.752928	0.35	0.55528	0	OR2G3	715304	hCT2351274	81469	olfactory receptor family 2 subfamily G member 3	OR1-33, OR2G3
10.34	0.643	2.35	0.02305	0.113039	5.54	0.02305	0	NA	155019	hCT2351281	NA	NA	NA
8.85	-0.114	-0.62	0.5393	0.741147	0.38	0.5393	0	FLJ33387	188171	hCT2351282,hCT2351281,hCT2344010.1	NA	NA	NA
13.77	0.017	0.16	0.87126	0.939569	0.03	0.87126	0	HERC1	216394	hCT2351283,hCT1961913.3,hCT2288903.2	8925	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	MDFPMR, p532, p619, HERC1
7.87	0.541	1.94	0.05849	0.203719	3.77	0.05849	0	NA	218989	hCT2351284	NA	NA	NA
8.32	0.506	2.08	0.04312	0.168623	4.33	0.04312	0	NA	142084	hCT2351288,hCT2351289,hCT2258209.1	NA	NA	NA
10.02	-0.268	-1.52	0.13642	0.34066	2.3	0.13642	0	NA	157566	hCT2351290,hCT2260534.1,hCT2260540.1,hCT2260535.1	NA	NA	NA
10.35	-0.777	-5.43	0	0.000213	29.52	0	-1	NA	169105	hCT2351292	NA	NA	NA
8.02	0.061	0.28	0.77748	0.892599	0.08	0.77748	0	LOC127540	173149	hCT2351334	NA	NA	NA
8.21	0.67	1.56	0.12572	0.324532	2.43	0.12572	0	OR6X1	165164	hCT2351355	390260	olfactory receptor family 6 subfamily X member 1	OR11-270, OR6X1
8.93	0.126	0.54	0.59038	0.777929	0.29	0.59038	0	NA	135308	hCT2351362	NA	NA	NA
8.97	0.466	1.93	0.05982	0.20618	3.73	0.05982	0	NA	261195	hCT2351367	NA	NA	NA
8.98	0.283	1.06	0.29326	0.530112	1.13	0.29326	0	EPPB9	128671	hCT2351371,hCT2257177.1,hCT2351372,hCT2257174.1,hCT2257176.1	NA	NA	NA
13.98	0.14	0.93	0.35662	0.592007	0.87	0.35662	0	KIAA0870	107499	hCT2351373,hCT2348481.1,hCT11820.5	NA	NA	NA
16.74	-0.355	-2.47	0.01749	0.094334	6.08	0.01749	0	CTSL	172735	hCT2351377,hCT2353853,hCT21540.2,hCT2351378,hCT1969276.2,hCT1969277.2	1514	cathepsin L	CATL, CTSL1, MEP, CTSL
8.92	0.034	0.12	0.9056	0.956985	0.01	0.9056	0	MAPK7	117547	hCT2351379,hCT2253725.1,hCT21851.5,hCT1971155.1,hCT2352421	5598	mitogen-activated protein kinase 7	BMK1, ERK4, ERK5, PRKM7, MAPK7
8.75	0.02	0.05	0.9577	0.981617	0	0.9577	0	FLRT3	118258	hCT2351380,hCT1961784.2	23767	fibronectin leucine rich transmembrane protein 3	HH21, FLRT3
7.17	0.574	3.27	0.00205	0.023114	10.71	0.00205	1	CAPN5	103866	hCT2351381,hCT33143.3,hCT2312787.1	726	calpain 5	ADNIV, HTRA3, VRNI, nCL-3, CAPN5
16.33	-0.205	-2.32	0.02498	0.119327	5.38	0.02498	0	SND1	203632	hCT23514.4,hCT2305516	27044	staphylococcal nuclease and tudor domain containing 1	TDRD11, Tudor-SN, p100, SND1
8.32	0.267	1.14	0.26063	0.496798	1.3	0.26063	0	OR5A1	139124	hCT2351450	219982	olfactory receptor family 5 subfamily A member 1	OR11-249, OR5A1P, OST181, OR5A1
7.28	0.192	1.09	0.28279	0.519646	1.18	0.28279	0	NA	211695	hCT2351467	NA	NA	NA
7.67	0.012	0.05	0.95896	0.981881	0	0.95896	0	OR5J2	128976	hCT2351474	282775	olfactory receptor family 5 subfamily J member 2	OR11-266, OR5J2
7.86	-0.092	-0.39	0.69916	0.848393	0.15	0.69916	0	NA	187623	hCT2351476	NA	NA	NA
7.89	0.062	0.22	0.82613	0.91749	0.05	0.82613	0	NA	147852	hCT2351478	NA	NA	NA
9.08	-0.233	-1.06	0.29382	0.530649	1.13	0.29382	0	NA	198479	hCT2351487	NA	NA	NA
15.31	-0.075	-0.73	0.47181	0.688929	0.53	0.47181	0	FAM3C	209348	hCT23515.3	10447	family with sequence similarity 3 member C	GS3786, ILEI, FAM3C
7.45	-0.113	-0.53	0.60032	0.784011	0.28	0.60032	0	OR8K5	153599	hCT2351503	219453	olfactory receptor family 8 subfamily K member 5	OR11-174, OR8K5
9.66	-0.289	-1.44	0.15788	0.371667	2.06	0.15788	0	OR2M5	148980	hCT2351517	127059	olfactory receptor family 2 subfamily M member 5	OR2M5P, OR2M5
10.36	-0.274	-1.35	0.18484	0.407978	1.81	0.18484	0	OR1S1	204912	hCT2351527	219959	olfactory receptor family 1 subfamily S member 1 (gene/pseudogene)	OR11-232, OST034, OR1S1
8.08	-0.347	-1.08	0.28393	0.520734	1.18	0.28393	0	FLJ31952	220312	hCT2351529,hCT2266167.1,hCT2355995,hCT1774454.2	NA	NA	NA
7.93	0.382	1.64	0.10778	0.296499	2.69	0.10778	0	NA	201503	hCT2351542	NA	NA	NA
9.7	0.091	0.76	0.45043	0.672154	0.58	0.45043	0	OR4M1	716632	hCT2351554	441670	olfactory receptor family 4 subfamily M member 1	OR14-7, OR4M1
7.67	0.679	3.08	0.00347	0.032562	9.52	0.00347	1	OR8U1	443557	hCT2351557	219417	olfactory receptor family 8 subfamily U member 1	OR8U1
8.03	0.033	0.21	0.83781	0.923148	0.04	0.83781	0	FLJ34922	129247	hCT2351564,hCT2266172.2,hCT2356001	NA	NA	NA
8.67	0.017	0.08	0.93617	0.972102	0.01	0.93617	0	FLJ31952,FLJ34922	153584	hCT2351564,hCT2351529,hCT2266172.2,hCT2356001,hCT2266167.1,hCT1787620.2,hCT2355995,hCT2341210,hCT1774454.2	NA	NA	NA
11.57	-0.601	-4.73	2e-05	0.001043	22.42	2e-05	-1	RLN3R2	430390	hCT2351614	NA	NA	NA
8.79	0.452	2.03	0.04797	0.180235	4.13	0.04797	0	SPHK1	199219	hCT2351619,hCT22075.4,hCT2262923.1,hCT2351616,hCT2262924.1,hCT2351617,hCT2351618	8877	sphingosine kinase 1	SPHK, SPHK1
7.37	-0.49	-2.05	0.04625	0.175997	4.2	0.04625	0	TMPRSS4	168717	hCT2351634,hCT2351633,hCT2335741.1,hCT2354347,hCT32422.5	56649	transmembrane protease, serine 4	CAPH2, MT-SP2, TMPRSS3, TMPRSS4
10.27	0.18	1.46	0.15025	0.360613	2.14	0.15025	0	DUSP18	201114	hCT2351652,hCT2351653,hCT2348989.1	150290	dual specificity phosphatase 18	DSP18, DUSP20, LMWDSP20, DUSP18
8.23	0.025	0.19	0.85009	0.930033	0.04	0.85009	0	NA	107032	hCT2351674	NA	NA	NA
8.36	0.485	1.76	0.08506	0.257578	3.1	0.08506	0	NA	694989	hCT2351676	NA	NA	NA
11.44	0.005	0.03	0.97231	0.987948	0	0.97231	0	NA	114255	hCT2351685,hCT2297739.1,hCT2297741.1	NA	NA	NA
15.77	-0.243	-1.09	0.28355	0.520469	1.18	0.28355	0	NA	113047	hCT23517.3	NA	NA	NA
12.36	0.133	0.43	0.66703	0.828726	0.19	0.66703	0	SFRP1	143998	hCT2351720,hCT2351721	6422	secreted frizzled related protein 1	FRP, FRP-1, FRP1, FrzA, SARP2, SFRP1
7.98	-0.149	-0.74	0.46499	0.683248	0.54	0.46499	0	OR5AT1	212832	hCT2351772	NA	NA	NA
