probe	pvalue	adj.pvalue	symbol	probe	entrez	group
218479_s_at	0.38741	0.999858	XPO4	218479_s_at	64328	
218480_at	0.95323	0.999858	AGBL5	218480_at	60509	
218481_at	0.59417	0.999858	EXOSC5	218481_at	56915	
218482_at	0.17318	0.999858	ENY2	218482_at	56943	
218483_s_at	0.41745	0.999858	IFT46	218483_s_at	56912	
218484_at	0.12151	0.999858	NDUFA4L2	218484_at	56901	
218485_s_at	0.64999	0.999858	SLC35C1	218485_s_at	55343	
218486_at	0.32292	0.999858	KLF11	218486_at	8462	
218487_at	0.6111	0.999858	ALAD	218487_at	210	
218488_at	0.87208	0.999858	EIF2B3	218488_at	8891	
218489_s_at	0.32107	0.999858	ALAD	218489_s_at	210	
218491_s_at	0.94255	0.999858	THYN1	218491_s_at	29087	
218492_s_at	0.45631	0.999858	THAP7	218492_s_at	80764	
218493_at	0.10285	0.999858	SNRNP25	218493_at	79622	
218494_s_at	0.88791	0.999858	SLC2A4RG	218494_s_at	56731	
218495_at	0.4085	0.999858	UXT	218495_at	8409	
218496_at	0.34763	0.999858	RNASEH1	218496_at	246243	
218497_s_at	0.78924	0.999858	RNASEH1	218497_s_at	246243	
218498_s_at	0.09338	0.999858	ERO1L	218498_s_at	NA	
218499_at	0.20914	0.999858	MST4	218499_at	NA	
218500_at	0.17587	0.999858	THEM6	218500_at	51337	
218501_at	0.60551	0.999858	ARHGEF3	218501_at	50650	
218502_s_at	0.95255	0.999858	TRPS1	218502_s_at	7227	
218503_at	0.96492	0.999858	FOCAD	218503_at	54914	
218504_at	0.37735	0.999858	FAHD2A	218504_at	51011	
218505_at	0.76526	0.999858	WDR59	218505_at	79726	
218506_x_at	0.69874	0.999858	GLYR1	218506_x_at	84656	
218507_at	0.00333	0.331394	HILPDA	218507_at	29923	
218508_at	0.84265	0.999858	DCP1A	218508_at	55802	
218509_at	0.86365	0.999858	LPPR2	218509_at	NA	
218510_x_at	0.08661	0.999858	FAM134B	218510_x_at	NA	
218511_s_at	0.99081	0.999858	PNPO	218511_s_at	55163	
218512_at	0.97745	0.999858	WDR12	218512_at	55759	
218514_at	0.09102	0.999858	SMG8	218514_at	55181	
218515_at	0.47274	0.999858	PAXBP1	218515_at	94104	
218516_s_at	0.49167	0.999858	IMPAD1	218516_s_at	54928	
218517_at	0.95125	0.999858	JADE1	218517_at	79960	
218518_at	0.0235	0.748881	FAM13B	218518_at	51306	
218519_at	0.08249	0.999858	SLC35A5	218519_at	55032	
218520_at	0.07484	0.999858	TBK1	218520_at	29110	
218522_s_at	0.46324	0.999858	MAP1S	218522_s_at	55201	
218523_at	0.2293	0.999858	LHPP	218523_at	64077	
218524_at	0.24443	0.999858	E4F1	218524_at	1877	
218525_s_at	0.87281	0.999858	HIF1AN	218525_s_at	55662	
218526_s_at	0.87659	0.999858	RANGRF	218526_s_at	29098	
218527_at	0.80788	0.999858	APTX	218527_at	54840	
218528_s_at	0.96138	0.999858	RNF38	218528_s_at	152006	
218529_at	0.46872	0.999858	CD320	218529_at	51293	
218530_at	0.43325	0.999858	FHOD1	218530_at	29109	
218531_at	0.52783	0.999858	TMEM134	218531_at	80194	
218532_s_at	0.04021	0.886533	FAM134B	218532_s_at	NA	
218533_s_at	0.10065	0.999858	UCKL1	218533_s_at	54963	
218534_s_at	0.86385	0.999858	AGGF1	218534_s_at	55109	
218535_s_at	0.62001	0.999858	RIOK2	218535_s_at	55781	
218536_at	0.02608	0.77948	MRS2	218536_at	57380	
218537_at	0.13561	0.999858	HCFC1R1	218537_at	54985	
218538_s_at	0.12933	0.999858	MRS2	218538_s_at	57380	
218539_at	0.57913	0.999858	FBXO34	218539_at	55030	
218540_at	0.664	0.999858	THTPA	218540_at	79178	
218541_s_at	0.87461	0.999858	C8orf4	218541_s_at	56892	
218543_s_at	0.29211	0.999858	PARP12	218543_s_at	64761	
218544_s_at	0.70134	0.999858	RCL1	218544_s_at	10171	
218545_at	0.0484	0.932546	CCDC91	218545_at	55297	
218546_at	0.11065	0.999858	C1orf115	218546_at	79762	
218547_at	0.93043	0.999858	DHDDS	218547_at	79947	
218548_x_at	0.96103	0.999858	TEX264	218548_x_at	51368	
218549_s_at	0.00622	0.454177	RMDN1	218549_s_at	51115	
218550_s_at	0.82347	0.999858	LRRC20	218550_s_at	55222	
218551_at	0.58615	0.999858	MIIP	218551_at	60672	
218552_at	0.03054	0.810491	ECHDC2	218552_at	55268	
218553_s_at	0.48069	0.999858	KCTD15	218553_s_at	79047	
218554_s_at	0.77263	0.999858	ASH1L	218554_s_at	55870	
218555_at	0.03593	0.861424	ANAPC2	218555_at	29882	
218556_at	0.03056	0.810491	ORMDL2	218556_at	29095	
218557_at	0.83191	0.999858	NIT2	218557_at	56954	
218558_s_at	0.39306	0.999858	MRPL39	218558_s_at	54148	
218559_s_at	0.29119	0.999858	MAFB	218559_s_at	9935	
218560_s_at	0.6709	0.999858	JMJD4	218560_s_at	65094	
218561_s_at	0.76682	0.999858	LYRM4	218561_s_at	57128	
218563_at	0.32249	0.999858	NDUFA3	218563_at	4696	
218565_at	0.54378	0.999858	C9orf114	218565_at	NA	
218566_s_at	0.92473	0.999858	CHORDC1	218566_s_at	26973	
218567_x_at	0.0283	0.795495	DPP3	218567_x_at	10072	
218568_at	0.82601	0.999858	AGK	218568_at	55750	
218569_s_at	0.057	0.958376	KBTBD4	218569_s_at	55709	
218571_s_at	0.77304	0.999858	CHMP4A /// TM9SF1	218571_s_at	NA	
218572_at	0.49735	0.999858	CHMP4A /// TM9SF1	218572_at	NA	
218573_at	0.25472	0.999858	MAGEH1	218573_at	28986	
218574_s_at	0.63648	0.999858	LMCD1	218574_s_at	29995	
218575_at	0.25419	0.999858	ANAPC1 /// LOC730268	218575_at	NA	
218576_s_at	0.97775	0.999858	DUSP12	218576_s_at	11266	
218577_at	0.35472	0.999858	LRRC40	218577_at	55631	
218578_at	0.57172	0.999858	CDC73	218578_at	79577	
218579_s_at	0.80423	0.999858	DHX35	218579_s_at	60625	
218580_x_at	0.83091	0.999858	AURKAIP1	218580_x_at	54998	
218581_at	0.54963	0.999858	ABHD4	218581_at	63874	
218582_at	0.83177	0.999858	5-Mar	218582_at	54708	
218583_s_at	0.32606	0.999858	DCUN1D1	218583_s_at	54165	
218584_at	0.69037	0.999858	TCTN1	218584_at	79600	
218586_at	0.7736	0.999858	MRGBP	218586_at	55257	
218587_s_at	0.72793	0.999858	POGLUT1	218587_s_at	56983	
218588_s_at	0.98241	0.999858	FAM114A2	218588_s_at	10827	
218589_at	0.37589	0.999858	LPAR6	218589_at	10161	
218590_at	0.98733	0.999858	C10orf2	218590_at	NA	
218591_s_at	0.13423	0.999858	NOL10	218591_s_at	79954	
218592_s_at	0.87985	0.999858	CECR5	218592_s_at	NA	
218593_at	0.23781	0.999858	RBM28	218593_at	55131	
218594_at	0.27109	0.999858	HEATR1	218594_at	55127	
218595_s_at	0.8121	0.999858	HEATR1	218595_s_at	55127	
218596_at	0.60059	0.999858	TBC1D13	218596_at	54662	
218597_s_at	0.22901	0.999858	CISD1	218597_s_at	55847	
218599_at	0.46423	0.999858	REC8	218599_at	9985	
218600_at	0.96532	0.999858	LIMD2	218600_at	80774	
218601_at	0.28529	0.999858	URGCP	218601_at	55665	
218603_at	0.70617	0.999858	HECA	218603_at	51696	
218604_at	0.49696	0.999858	LEMD3	218604_at	23592	
218605_at	0.49772	0.999858	TFB2M	218605_at	64216	
218606_at	0.48088	0.999858	ZDHHC7	218606_at	55625	
218607_s_at	0.96662	0.999858	SDAD1	218607_s_at	55153	
218608_at	0.25782	0.999858	ATP13A2	218608_at	23400	
218609_s_at	0.82969	0.999858	NUDT2	218609_s_at	318	
218611_at	0.03616	0.86144	IER5	218611_at	51278	
218612_s_at	0.59929	0.999858	TSSC4	218612_s_at	10078	
218613_at	0.33537	0.999858	PSD3	218613_at	23362	
218614_at	0.6286	0.999858	KIAA1551	218614_at	55196	
218615_s_at	0.21406	0.999858	TMEM39A	218615_s_at	55254	
218616_at	0.19903	0.999858	INTS12	218616_at	57117	
218617_at	0.05286	0.954016	TRIT1	218617_at	54802	
218618_s_at	0.4582	0.999858	FNDC3B /// LOC101928615	218618_s_at	NA	
218619_s_at	0.81236	0.999858	SUV39H1	218619_s_at	6839	
218620_s_at	0.45862	0.999858	HEMK1	218620_s_at	51409	
218621_at	0.12655	0.999858	HEMK1	218621_at	51409	
218622_at	0.65983	0.999858	NUP37	218622_at	79023	
218623_at	0.82481	0.999858	HMP19	218623_at	51617	
218624_s_at	0.3378	0.999858	CENPBD1P1	218624_s_at	65996	
218625_at	0.8724	0.999858	NRN1	218625_at	51299	
218626_at	0.55936	0.999858	EIF4ENIF1	218626_at	56478	
218627_at	0.85823	0.999858	DRAM1	218627_at	55332	
218628_at	0.44506	0.999858	CCDC53	218628_at	NA	
218629_at	0.96529	0.999858	SMO	218629_at	6608	
218630_at	0.95821	0.999858	MKS1	218630_at	54903	
218631_at	0.89655	0.999858	AVPI1	218631_at	60370	
218632_at	0.79149	0.999858	HECTD3	218632_at	79654	
218633_x_at	0.132	0.999858	ABHD10	218633_x_at	55347	
218634_at	0.33193	0.999858	PHLDA3	218634_at	23612	
218636_s_at	0.39474	0.999858	MAN1B1	218636_s_at	11253	
218637_at	0.48235	0.999858	IMPACT	218637_at	55364	
218638_s_at	0.62666	0.999858	LOC100130872 /// SPON2	218638_s_at	NA	
218639_s_at	0.99998	0.999979	ZXDC	218639_s_at	79364	
218640_s_at	0.47617	0.999858	PLEKHF2	218640_s_at	79666	
218641_at	0.3783	0.999858	C11orf95	218641_at	65998	
218642_s_at	0.51021	0.999858	CHCHD7	218642_s_at	79145	
218643_s_at	0.11182	0.999858	CRIPT	218643_s_at	9419	
218644_at	0.45489	0.999858	PLEK2	218644_at	26499	
218645_at	0.33068	0.999858	ZNF277	218645_at	11179	
218646_at	0.56982	0.999858	C4orf27	218646_at	NA	
218647_s_at	0.94912	0.999858	YRDC	218647_s_at	79693	
218648_at	0.18474	0.999858	CRTC3	218648_at	64784	
218649_x_at	0.23963	0.999858	NEMF	218649_x_at	9147	
218650_at	0.81816	0.999858	DGCR8 /// MIR1306	218650_at	NA	
218651_s_at	0.60476	0.999858	LARP6	218651_s_at	55323	
218652_s_at	0.77055	0.999858	PIGG	218652_s_at	54872	
218653_at	0.22394	0.999858	SLC25A15	218653_at	10166	
218654_s_at	0.4178	0.999858	MRPS33	218654_s_at	51650	
218655_s_at	0.27112	0.999858	CWC25	218655_s_at	54883	
218656_s_at	0.03356	0.832814	LHFP	218656_s_at	10186	
218657_at	0.68994	0.999858	RAPGEFL1	218657_at	51195	
218658_s_at	0.51323	0.999858	ACTR8	218658_s_at	93973	
218659_at	0.51306	0.999858	ASXL2	218659_at	55252	
218660_at	0.93377	0.999858	DYSF	218660_at	8291	
218661_at	0.84531	0.999858	NAA60	218661_at	79903	
218664_at	0.28855	0.999858	MECR	218664_at	51102	
218665_at	0.57697	0.999858	FZD4	218665_at	8322	
218666_s_at	0.83838	0.999858	STX17	218666_s_at	55014	
218667_at	0.02765	0.790479	PJA1	218667_at	64219	
218668_s_at	0.85471	0.999858	RAP2C	218668_s_at	57826	
218669_at	0.37077	0.999858	RAP2C	218669_at	57826	
218670_at	0.57521	0.999858	PUS1	218670_at	80324	
218671_s_at	0.7191	0.999858	ATPIF1	218671_s_at	93974	
218672_at	0.98863	0.999858	SCNM1 /// TNFAIP8L2-SCNM1	218672_at	NA	
218673_s_at	0.4295	0.999858	ATG7	218673_s_at	10533	
218675_at	0.53505	0.999858	SLC22A17	218675_at	51310	
218676_s_at	0.1402	0.999858	PCTP	218676_s_at	58488	
218677_at	0.10855	0.999858	S100A14	218677_at	57402	
218678_at	0.35581	0.999858	NES	218678_at	10763	
218679_s_at	0.81156	0.999858	VPS28	218679_s_at	51160	
218680_x_at	0.57521	0.999858	HYPK /// MIR1282 /// SERF2 /// SERF2-C15ORF63	218680_x_at	NA	
218681_s_at	0.71185	0.999858	SDF2L1	218681_s_at	23753	
218682_s_at	0.46417	0.999858	SLC4A1AP	218682_s_at	22950	
218683_at	0.17018	0.999858	PTBP2	218683_at	58155	
218684_at	0.04362	0.903928	LRRC8D	218684_at	55144	
218685_s_at	0.60317	0.999858	SMUG1	218685_s_at	23583	
218686_s_at	0.01255	0.631897	RHBDF1	218686_s_at	64285	
218687_s_at	0.43031	0.999858	MUC13	218687_s_at	56667	
218688_at	0.60537	0.999858	DAK	218688_at	NA	
218690_at	0.55057	0.999858	PDLIM4	218690_at	8572	
218692_at	0.01638	0.688041	SYBU	218692_at	55638	
218693_at	0.11928	0.999858	TSPAN15	218693_at	23555	
218694_at	0.41223	0.999858	ARMCX1	218694_at	51309	
218695_at	0.7882	0.999858	EXOSC4	218695_at	54512	
218696_at	0.3299	0.999858	EIF2AK3	218696_at	9451	
218697_at	0.31205	0.999858	NCKIPSD	218697_at	51517	
218698_at	0.64586	0.999858	APIP	218698_at	51074	
218699_at	0.26968	0.999858	RAB29	218699_at	8934	
218702_at	0.92422	0.999858	SARS2	218702_at	54938	
218704_at	0.5013	0.999858	RNF43	218704_at	54894	
218705_s_at	0.16725	0.999858	SNX24	218705_s_at	28966	
218706_s_at	0.11488	0.999858	GRAMD3	218706_s_at	65983	
218707_at	0.70196	0.999858	ZNF444	218707_at	55311	
218708_at	0.41721	0.999858	NXT1	218708_at	29107	
218709_s_at	0.39333	0.999858	IFT52	218709_s_at	51098	
218710_at	0.49515	0.999858	TTC27	218710_at	55622	
218711_s_at	0.24587	0.999858	SDPR	218711_s_at	NA	
218713_at	0.823	0.999858	ICE2	218713_at	79664	
218714_at	0.53207	0.999858	PRR14	218714_at	78994	
218715_at	0.28577	0.999858	UTP6	218715_at	55813	
218716_x_at	0.54526	0.999858	MTO1	218716_x_at	25821	
218717_s_at	0.00069	0.157907	LEPREL1	218717_s_at	NA	
218718_at	0.0715	0.999858	PDGFC	218718_at	56034	
218719_s_at	0.2935	0.999858	GINS3	218719_s_at	64785	
218720_x_at	0.58228	0.999858	SEZ6L2	218720_x_at	26470	
218721_s_at	0.04953	0.936703	C1orf27	218721_s_at	54953	
218722_s_at	0.26908	0.999858	CCDC51	218722_s_at	79714	
218723_s_at	0.97859	0.999858	RGCC	218723_s_at	28984	
218725_at	0.8417	0.999858	SLC25A22	218725_at	79751	
218726_at	0.22447	0.999858	HJURP	218726_at	55355	
218727_at	0.86783	0.999858	SLC38A7	218727_at	55238	
218728_s_at	0.86408	0.999858	CNIH4	218728_s_at	29097	
218729_at	0.2226	0.999858	LXN	218729_at	56925	
218730_s_at	0.33924	0.999858	OGN	218730_s_at	4969	
218731_s_at	0.94964	0.999858	VWA1	218731_s_at	64856	
218732_at	0.88223	0.999858	PTRH2	218732_at	51651	
218733_at	0.14865	0.999858	MSL2	218733_at	55167	
218734_at	0.35955	0.999858	NAA40	218734_at	79829	
218735_s_at	0.76974	0.999858	ZNF544	218735_s_at	27300	
218736_s_at	0.87591	0.999858	PALMD	218736_s_at	54873	
218738_s_at	0.38527	0.999858	RNF138	218738_s_at	51444	
218739_at	0.73811	0.999858	ABHD5	218739_at	51099	
218740_s_at	0.50771	0.999858	CDK5RAP3	218740_s_at	80279	
218741_at	0.63952	0.999858	CENPM	218741_at	79019	
218742_at	0.52171	0.999858	NARFL	218742_at	64428	
218743_at	0.85016	0.999858	CHMP6	218743_at	79643	
218744_s_at	0.07078	0.999858	PACSIN3	218744_s_at	29763	
218745_x_at	0.79837	0.999858	TMEM161A	218745_x_at	54929	
218746_at	0.79257	0.999858	TAPBPL	218746_at	55080	
218747_s_at	0.47402	0.999858	TAPBPL	218747_s_at	55080	
218748_s_at	0.32789	0.999858	EXOC5	218748_s_at	10640	
218749_s_at	0.33255	0.999858	SLC8B1	218749_s_at	80024	
218750_at	0.56235	0.999858	TAF1D	218750_at	79101	
218751_s_at	0.1054	0.999858	FBXW7	218751_s_at	55294	
218752_at	0.75997	0.999858	ZMAT5	218752_at	55954	
218753_at	0.13166	0.999858	XKR8	218753_at	55113	
218754_at	0.43005	0.999858	NOL9	218754_at	79707	
218755_at	0.61413	0.999858	KIF20A	218755_at	10112	
218757_s_at	0.83956	0.999858	UPF3B	218757_s_at	65109	
218758_s_at	0.64068	0.999858	RRP1	218758_s_at	8568	
218759_at	0.64854	0.999858	DVL2	218759_at	1856	
218760_at	0.34805	0.999858	COQ6	218760_at	51004	
218761_at	0.15507	0.999858	RNF111	218761_at	54778	
218762_at	0.67244	0.999858	ZNF574	218762_at	64763	
218763_at	0.09832	0.999858	STX18	218763_at	53407	
218764_at	0.053	0.954016	PRKCH	218764_at	5583	
218765_at	0.50397	0.999858	SIDT2	218765_at	51092	
218766_s_at	0.10223	0.999858	WARS2	218766_s_at	10352	
218767_at	0.87805	0.999858	REXO4	218767_at	57109	
218768_at	0.77765	0.999858	NUP107	218768_at	57122	
218769_s_at	0.90627	0.999858	ANKRA2	218769_s_at	57763	
218770_s_at	0.06628	0.991268	TMEM39B	218770_s_at	55116	
218771_at	0.12616	0.999858	PANK4	218771_at	55229	
218772_x_at	0.02222	0.739728	TMEM38B	218772_x_at	55151	
218773_s_at	0.01601	0.68237	MSRB2	218773_s_at	22921	
218774_at	0.37445	0.999858	DCPS	218774_at	28960	
218775_s_at	0.36117	0.999858	CLDN22 /// WWC2	218775_s_at	NA	
218776_s_at	0.81787	0.999858	TMEM62	218776_s_at	80021	
218777_at	0.10397	0.999858	REEP4	218777_at	80346	
218778_x_at	0.01205	0.631897	EPS8L1	218778_x_at	54869	
218779_x_at	1.00E-05	0.012208	EPS8L1	218779_x_at	54869	
218780_at	0.76312	0.999858	HOOK2	218780_at	29911	
218781_at	0.50512	0.999858	SMC6	218781_at	79677	
218782_s_at	0.82894	0.999858	ATAD2	218782_s_at	29028	
218784_s_at	0.59325	0.999858	SAYSD1	218784_s_at	55776	
218785_s_at	0.85346	0.999858	IFT22	218785_s_at	64792	
218786_at	0.95586	0.999858	NT5DC3	218786_at	51559	
218787_x_at	0.64066	0.999858	CWF19L1	218787_x_at	55280	
218788_s_at	0.12302	0.999858	SMYD3	218788_s_at	64754	
218789_s_at	0.41666	0.999858	C11orf71	218789_s_at	54494	
218790_s_at	0.47073	0.999858	TMLHE	218790_s_at	55217	
218791_s_at	0.4555	0.999858	KATNBL1	218791_s_at	79768	
218792_s_at	0.91134	0.999858	BSPRY	218792_s_at	54836	
218793_s_at	0.89237	0.999858	SCML1	218793_s_at	6322	
218794_s_at	0.80608	0.999858	TXNL4B	218794_s_at	54957	
218795_at	0.30242	0.999858	ACP6	218795_at	51205	
218796_at	0.67298	0.999858	FERMT1	218796_at	55612	
218797_s_at	0.93978	0.999858	SIRT7	218797_s_at	51547	
218798_at	0.88903	0.999858	KRI1	218798_at	65095	
218799_at	0.47808	0.999858	GPN2	218799_at	54707	
218801_at	0.05731	0.959157	UGGT2	218801_at	55757	
218802_at	0.27385	0.999858	CCDC109B	218802_at	NA	
218803_at	0.807	0.999858	CHFR	218803_at	55743	
218804_at	0.25318	0.999858	ANO1	218804_at	55107	
218805_at	0.14361	0.999858	GIMAP1-GIMAP5 /// GIMAP5	218805_at	NA	
218806_s_at	0.13355	0.999858	VAV3	218806_s_at	10451	
218807_at	0.02212	0.73955	VAV3	218807_at	10451	
218808_at	0.55543	0.999858	DALRD3	218808_at	55152	
218809_at	0.18063	0.999858	PANK2	218809_at	80025	
218810_at	0.51362	0.999858	MIR6732 /// ZC3H12A	218810_at	NA	
218811_at	0.70061	0.999858	ORAI2	218811_at	80228	
218813_s_at	0.84088	0.999858	SH3GLB2	218813_s_at	56904	
218814_s_at	0.6326	0.999858	TMEM206	218814_s_at	55248	
218815_s_at	0.56749	0.999858	TMEM51	218815_s_at	55092	
218816_at	0.00046	0.123019	LRRC1	218816_at	55227	
218817_at	0.51013	0.999858	SPCS3	218817_at	60559	
218818_at	0.60095	0.999858	FHL3	218818_at	2275	
218819_at	0.86027	0.999858	INTS6	218819_at	26512	
218820_at	0.8502	0.999858	C14orf132	218820_at	56967	
218821_at	0.29935	0.999858	LOC100652930 /// NPEPL1 /// STX16-NPEPL1	218821_at	NA	
218822_s_at	0.37082	0.999858	LOC100652930 /// NPEPL1 /// STX16-NPEPL1	218822_s_at	NA	
218823_s_at	0.98752	0.999858	KCTD9	218823_s_at	54793	
218824_at	0.97195	0.999858	PNMAL1	218824_at	55228	
218825_at	0.50714	0.999858	EGFL7	218825_at	51162	
218826_at	0.00384	0.354748	SLC35F2	218826_at	54733	
218827_s_at	0.58606	0.999858	CEP192	218827_s_at	55125	
218828_at	0.24047	0.999858	PLSCR3 /// TMEM256-PLSCR3	218828_at	NA	
218829_s_at	0.28746	0.999858	CHD7	218829_s_at	55636	
218830_at	0.86182	0.999858	RPL26L1	218830_at	51121	
218831_s_at	0.10859	0.999858	FCGRT	218831_s_at	2217	
218832_x_at	0.58802	0.999858	ARRB1	218832_x_at	408	
218833_at	0.21521	0.999858	ZAK	218833_at	NA	
218834_s_at	0.45933	0.999858	TMEM132A	218834_s_at	54972	
218835_at	0.95919	0.999858	SFTPA1 /// SFTPA2	218835_at	NA	
218836_at	0.58748	0.999858	RPP21 /// TRIM39 /// TRIM39-RPP21	218836_at	NA	
218837_s_at	0.02914	0.800335	UBE2D4	218837_s_at	51619	
218838_s_at	0.66464	0.999858	TTC31	218838_s_at	64427	
218839_at	0.00467	0.400553	HEY1	218839_at	23462	
218840_s_at	0.50229	0.999858	NADSYN1	218840_s_at	55191	
218841_at	0.94966	0.999858	ASB8	218841_at	140461	
218843_at	0.77143	0.999858	FNDC4	218843_at	64838	
218844_at	0.02413	0.757259	ACSF2	218844_at	80221	
218845_at	0.57913	0.999858	DUSP22	218845_at	56940	
218846_at	0.40308	0.999858	MED23	218846_at	9439	
218847_at	0.09675	0.999858	IGF2BP2	218847_at	10644	
218848_at	0.66807	0.999858	THOC6	218848_at	79228	
218849_s_at	0.10045	0.999858	PPP1R13L	218849_s_at	10848	
218850_s_at	0.00171	0.240675	LIMD1	218850_s_at	8994	
218851_s_at	0.07692	0.999858	SFT2D3 /// WDR33	218851_s_at	NA	
218852_at	0.06304	0.985542	PPP2R3C	218852_at	55012	
218853_s_at	0.1142	0.999858	MOSPD1	218853_s_at	56180	
218854_at	0.73341	0.999858	DSE	218854_at	29940	
218855_at	0.98775	0.999858	TPRA1	218855_at	131601	
218856_at	0.05724	0.958836	TNFRSF21	218856_at	27242	
218857_s_at	0.31799	0.999858	ASRGL1	218857_s_at	80150	
218858_at	0.70523	0.999858	DEPTOR	218858_at	64798	
218860_at	0.33799	0.999858	NOC4L	218860_at	79050	
218861_at	0.21012	0.999858	RNF25	218861_at	64320	
218862_at	0.47494	0.999858	ASB13	218862_at	79754	
218864_at	0.50889	0.999858	TNS1	218864_at	7145	
218865_at	0.32647	0.999858	1-Mar	218865_at	64757	
218866_s_at	0.13472	0.999858	POLR3K	218866_s_at	51728	
218867_s_at	0.25807	0.999858	C12orf49	218867_s_at	79794	
218868_at	0.31581	0.999858	ACTR3B	218868_at	57180	
218869_at	0.72897	0.999858	MLYCD	218869_at	23417	
218870_at	0.89953	0.999858	ARHGAP15 /// LOC101928361	218870_at	NA	
218871_x_at	0.13175	0.999858	CSGALNACT2	218871_x_at	55454	
218872_at	0.16603	0.999858	TESC	218872_at	54997	
218873_at	0.44782	0.999858	GON4L	218873_at	54856	
218874_s_at	0.16661	0.999858	ATAT1	218874_s_at	79969	
218876_at	0.4801	0.999858	TPPP3	218876_at	51673	
218877_s_at	0.4091	0.999858	TRMT11	218877_s_at	60487	
218878_s_at	0.51092	0.999858	SIRT1	218878_s_at	23411	
218879_s_at	0.75798	0.999858	MTHFSD	218879_s_at	64779	
218880_at	0.99559	0.999858	FOSL2	218880_at	2355	
218881_s_at	0.56054	0.999858	FOSL2	218881_s_at	2355	
218882_s_at	0.63692	0.999858	WDR3	218882_s_at	10885	
218883_s_at	0.21123	0.999858	CENPU	218883_s_at	79682	
218887_at	0.95508	0.999858	MRPL2	218887_at	51069	
218888_s_at	0.92552	0.999858	NETO2	218888_s_at	81831	
218889_at	0.27714	0.999858	NOC3L	218889_at	64318	
218890_x_at	0.9919	0.999858	MRPL35	218890_x_at	51318	
218891_at	0.43811	0.999858	C10orf76	218891_at	79591	
218892_at	0.83824	0.999858	DCHS1	218892_at	8642	
218893_at	0.71375	0.999858	ISOC2	218893_at	79763	
218895_at	0.30671	0.999858	GPATCH3	218895_at	63906	
218896_s_at	0.3349	0.999858	C17orf85	218896_s_at	NA	
218897_at	0.55637	0.999858	TMEM177	218897_at	80775	
218898_at	0.98112	0.999858	FAM57A	218898_at	79850	
218899_s_at	0.24776	0.999858	BAALC	218899_s_at	79870	
218900_at	0.35637	0.999858	CNNM4	218900_at	26504	
218901_at	0.58545	0.999858	PLSCR4	218901_at	57088	
218902_at	0.40742	0.999858	NOTCH1	218902_at	4851	
218903_s_at	0.39424	0.999858	NABP2	218903_s_at	79035	
218905_at	0.51625	0.999858	INTS8	218905_at	55656	
218906_x_at	0.05496	0.954771	KLC2	218906_x_at	64837	
218907_s_at	0.36923	0.999858	LRRC61	218907_s_at	65999	
218908_at	0.07962	0.999858	ASPSCR1	218908_at	79058	
218909_at	0.75342	0.999858	RPS6KC1	218909_at	26750	
218910_at	0.95308	0.999858	ANO10	218910_at	55129	
218912_at	0.15008	0.999858	GCC1	218912_at	79571	
218913_s_at	0.09507	0.999858	GMIP	218913_s_at	51291	
218914_at	0.14767	0.999858	RRNAD1	218914_at	51093	
218915_at	0.07555	0.999858	NF2	218915_at	4771	
218916_at	0.33424	0.999858	ZNF747 /// ZNF768	218916_at	NA	
218917_s_at	0.8239	0.999858	ARID1A	218917_s_at	8289	
218918_at	0.00288	0.307435	MAN1C1	218918_at	57134	
218919_at	0.93457	0.999858	ZFAND1	218919_at	79752	
218920_at	0.05723	0.958836	FAM193B	218920_at	54540	
218922_s_at	0.99461	0.999858	CERS4	218922_s_at	79603	
218923_at	0.9448	0.999858	CTBS	218923_at	1486	
218924_s_at	0.44726	0.999858	CTBS	218924_s_at	1486	
218926_at	0.85256	0.999858	MYNN	218926_at	55892	
218927_s_at	0.42717	0.999858	CHST12	218927_s_at	55501	
218928_s_at	0.01301	0.640791	SLC37A1	218928_s_at	54020	
218929_at	0.44587	0.999858	CDKN2AIP	218929_at	55602	
218930_s_at	0.75609	0.999858	TMEM106B	218930_s_at	54664	
218931_at	0.1956	0.999858	RAB17	218931_at	64284	
218932_at	0.83845	0.999858	ZNHIT6	218932_at	54680	
218933_at	0.38582	0.999858	SPATA5L1	218933_at	79029	
218934_s_at	0.78809	0.999858	HSPB7	218934_s_at	27129	
218935_at	0.27355	0.999858	EHD3	218935_at	30845	
218936_s_at	0.32343	0.999858	CCDC59	218936_s_at	29080	
218937_at	0.69212	0.999858	ZSCAN32	218937_at	54925	
218938_at	0.48961	0.999858	FBXL15	218938_at	79176	
218939_at	0.56488	0.999858	LETM1	218939_at	3954	
218941_at	0.44595	0.999858	FBXW2	218941_at	26190	
218942_at	0.4799	0.999858	PIP4K2C	218942_at	79837	
